Year,st,State,Atkin05,Gini,RMeanDev,Theil
1972,43,Tennessee,0.191666454,0.469187528,0.666045427,0.417498022
1972,44,Texas,0.202529073,0.498036772,0.708420575,0.467034966
1972,45,Utah,0.183894575,0.457343519,0.657574832,0.363249123
1972,46,Vermont,0.186613336,0.456811994,0.65510875,0.377924234
1972,47,Virginia,0.191273093,0.468995303,0.66890204,0.393095464
1972,48,Washington,0.164562374,0.445341647,0.627947569,0.339586407
1972,49,West Virginia,0.163106531,0.423867971,0.597296715,0.329775423
1972,50,Wisconsin,0.176103786,0.44216758,0.625783682,0.356372386
1972,51,Wyoming,0.183989152,0.473312676,0.677182376,0.372473717
1973,0,United States,0.188874722,0.469448924,0.666842878,0.398199499
1973,1,Alabama,0.180379957,0.455538303,0.652801454,0.379442871
1973,2,Alaska,0.160679132,0.458244622,0.658827543,0.317968428
1973,3,Arizona,0.178781852,0.482456118,0.689366221,0.380358845
1973,4,Arkansas,0.193892628,0.480942428,0.678355098,0.415665597
1973,5,California,0.19092685,0.478553742,0.683133662,0.400389791
1973,6,Colorado,0.180015653,0.482649922,0.690161824,0.371991903
1973,7,Connecticut,0.192989081,0.465161949,0.653115213,0.412089854
1973,8,Delaware,0.20107919,0.469173193,0.657422602,0.46509698
1973,9,District of Columbia,0.218520164,0.503721952,0.71920979,0.486000836
1973,10,Florida,0.197801277,0.493416429,0.700306952,0.454089999
1973,11,Georgia,0.194674596,0.477968097,0.678060293,0.413759887
1973,12,Hawaii,0.198085994,0.475032479,0.676603556,0.413224101
1973,13,Idaho,0.166530147,0.473361313,0.666963577,0.354837328
1973,14,Illinois,0.186333045,0.457640558,0.647436798,0.38761425
1973,15,Indiana,0.173516586,0.441782087,0.628869534,0.352413803
1973,16,Iowa,0.195985302,0.4775424,0.684361935,0.399688959
1973,17,Kansas,0.183801964,0.467823625,0.661667883,0.385553032
1973,18,Kentucky,0.195106357,0.473744452,0.683759809,0.408610642
1973,19,Louisiana,0.185644954,0.470956683,0.661025524,0.390732646
1973,20,Maine,0.191159815,0.465158939,0.658929348,0.383830577
1973,21,Maryland,0.19804351,0.470512301,0.668810368,0.397492796
1973,22,Massachusetts,0.189555764,0.464196205,0.662145853,0.392868906
1973,23,Michigan,0.178697705,0.444543004,0.631880343,0.361792922
1973,24,Minnesota,0.189840853,0.471955627,0.683180809,0.392956823
1973,25,Mississippi,0.184019864,0.488126338,0.705592155,0.397478878
1973,26,Missouri,0.189862758,0.47324416,0.677847326,0.395594805
1973,27,Montana,0.202739269,0.492941588,0.719286263,0.414120138
1973,28,Nebraska,0.181029379,0.488874167,0.692374587,0.382366657
1973,29,Nevada,0.187033832,0.478990018,0.674069464,0.416214108
1973,30,New Hampshire,0.199692264,0.472145796,0.681164801,0.402265191
1973,31,New Jersey,0.193037614,0.465984046,0.663020134,0.401129246
1973,32,New Mexico,0.192573756,0.49143225,0.696057558,0.401399493
1973,33,New York,0.184069887,0.467908859,0.660233378,0.406270653
1973,34,North Carolina,0.167405665,0.439244628,0.627189755,0.350868374
1973,35,North Dakota,0.188587099,0.473365247,0.678560674,0.384070665
1973,36,Ohio,0.174959466,0.439557284,0.619218647,0.35398674
1973,37,Oklahoma,0.187338442,0.490360975,0.688122034,0.396749586
1973,38,Oregon,0.181472063,0.458911657,0.660134017,0.386479944
1973,39,Pennsylvania,0.177817315,0.447280139,0.631913126,0.369015008
1973,40,Rhode Island,0.191964,0.463258147,0.656529784,0.399882019
1973,41,South Carolina,0.176096946,0.448877215,0.636452615,0.361111879
1973,42,South Dakota,0.183232263,0.491628468,0.705632806,0.380396962
1973,43,Tennessee,0.193539783,0.476083934,0.679793358,0.416811049
1973,44,Texas,0.1909758,0.494211137,0.696859777,0.433528751
1973,45,Utah,0.191149056,0.463604331,0.666706026,0.378952444
1973,46,Vermont,0.185739473,0.463025987,0.659262121,0.374829143
1973,47,Virginia,0.1861431,0.467896372,0.667809248,0.385631263
1973,48,Washington,0.175752267,0.455123007,0.642686546,0.356627911
1973,49,West Virginia,0.17730312,0.443490744,0.630182087,0.359967709
1973,50,Wisconsin,0.183207214,0.451629519,0.650765955,0.363512844
1973,51,Wyoming,0.174623907,0.502646446,0.711618185,0.371205896
1974,0,United States,0.187169597,0.471842617,0.668376148,0.398674101
1974,1,Alabama,0.187466726,0.4675183,0.664554417,0.386247009
1974,2,Alaska,0.189726278,0.471398532,0.682073355,0.349060059
1974,3,Arizona,0.185781673,0.484717429,0.684930384,0.37851429
1974,4,Arkansas,0.191825107,0.484789759,0.685218871,0.404704362
1974,5,California,0.196022406,0.479726315,0.681597173,0.403119653
1974,6,Colorado,0.196068719,0.485423237,0.690492749,0.393492103
1974,7,Connecticut,0.20507735,0.477915466,0.671492815,0.431927323
1974,8,Delaware,0.202870145,0.478425801,0.674838126,0.443863869
1974,9,District of Columbia,0.21816957,0.497304559,0.699195683,0.474295527
1974,10,Florida,0.196729213,0.492944479,0.69371593,0.432897568
1974,11,Georgia,0.189845935,0.477627426,0.677737951,0.39029628
1974,12,Hawaii,0.200078428,0.479654849,0.686684728,0.398378134
1974,13,Idaho,0.180768728,0.479902446,0.676379144,0.357765913
1974,14,Illinois,0.189664915,0.461942524,0.652341843,0.38350755
1974,15,Indiana,0.181102917,0.450173676,0.637054622,0.358897746
1974,16,Iowa,0.186843365,0.469975829,0.667745054,0.371191651
1974,17,Kansas,0.190667659,0.478791386,0.674970984,0.387531012
1974,18,Kentucky,0.190204605,0.468101799,0.666606843,0.395112783
1974,19,Louisiana,0.192901596,0.477068424,0.673867464,0.402080745
1974,20,Maine,0.188049167,0.466866583,0.662817299,0.382585794
1974,21,Maryland,0.194331035,0.466807604,0.66350013,0.37813741
1974,22,Massachusetts,0.193286046,0.468959451,0.664781332,0.39162755
1974,23,Michigan,0.186109632,0.452757955,0.640267074,0.36610195
1974,24,Minnesota,0.195671782,0.476429611,0.681041718,0.393899411
1974,25,Mississippi,0.189222887,0.484652102,0.686675549,0.391803026
1974,26,Missouri,0.191484794,0.472214907,0.672287107,0.392418563
1974,27,Montana,0.185585424,0.492597193,0.700048268,0.366828859
1974,28,Nebraska,0.184313223,0.488683105,0.689800799,0.374911696
1974,29,Nevada,0.202491686,0.491069436,0.69353658,0.439921349
1974,30,New Hampshire,0.188576087,0.460235655,0.654148519,0.376779348
1974,31,New Jersey,0.199056819,0.468786418,0.663497984,0.401042491
1974,32,New Mexico,0.20158273,0.502230585,0.713623106,0.409647763
1974,33,New York,0.194524527,0.471162289,0.662992716,0.416404009
1974,34,North Carolina,0.183209971,0.458027244,0.652083218,0.37497431
1974,35,North Dakota,0.195879877,0.49316746,0.700867534,0.387122005
1974,36,Ohio,0.178279266,0.442262113,0.621313334,0.357999444
1974,37,Oklahoma,0.188845605,0.488021702,0.687024772,0.395832479
1974,38,Oregon,0.185920358,0.465465993,0.661813557,0.377906352
1974,39,Pennsylvania,0.180038735,0.448224008,0.631199658,0.367597342
1974,40,Rhode Island,0.191746399,0.465427011,0.661429524,0.397339404
1974,41,South Carolina,0.178839311,0.454409301,0.644358695,0.359518915
1974,42,South Dakota,0.180085555,0.508186162,0.716041028,0.363883883
1974,43,Tennessee,0.191061199,0.473391384,0.670896173,0.402859122
1974,44,Texas,0.203729361,0.501119137,0.706966639,0.451771945
1974,45,Utah,0.189255625,0.466820329,0.66765964,0.373071432
1974,46,Vermont,0.186531261,0.467804462,0.663826406,0.374353945
1974,47,Virginia,0.191551715,0.468675643,0.666886568,0.38114062
1974,48,Washington,0.183794916,0.460682362,0.651771009,0.360224247
1974,49,West Virginia,0.173808351,0.436112553,0.613021195,0.348217279
1974,50,Wisconsin,0.186788425,0.459125251,0.65501225,0.366946787
1974,51,Wyoming,0.186431259,0.488004237,0.687685907,0.378832906
1975,0,United States,0.179640025,0.475779444,0.677104652,0.383744478
1975,1,Alabama,0.178773567,0.471967429,0.675836027,0.384210259
1975,2,Alaska,0.174359515,0.470441014,0.688295722,0.342355549
1975,3,Arizona,0.166756123,0.503290713,0.714748204,0.35531354
1975,4,Arkansas,0.184816226,0.496788681,0.708124518,0.41078788
1975,5,California,0.182247311,0.480473846,0.687837362,0.389627218
1975,6,Colorado,0.170383394,0.483231604,0.689091325,0.366484612
1975,7,Connecticut,0.211864799,0.488077551,0.690528274,0.448824048
1975,8,Delaware,0.192930996,0.478196442,0.68189913,0.418210804
1975,9,District of Columbia,0.204175383,0.482895792,0.678255439,0.439583868
1975,10,Florida,0.192497775,0.504188001,0.715854824,0.439448327
1975,11,Georgia,0.171087056,0.477887988,0.683709979,0.366134137
1975,12,Hawaii,0.190716922,0.487023145,0.705145717,0.394610405
1975,13,Idaho,0.171119824,0.491337538,0.695197344,0.364187479
1975,14,Illinois,0.177079037,0.46775642,0.664352715,0.371565372
1975,15,Indiana,0.171684265,0.454702586,0.647020698,0.354879707
1975,16,Iowa,0.175209388,0.477579623,0.681853652,0.366860598
1975,17,Kansas,0.178075224,0.492368162,0.697717726,0.385667711
1975,18,Kentucky,0.195612922,0.490455657,0.70309782,0.435546339
1975,19,Louisiana,0.182392165,0.481256366,0.68861717,0.399238765
1975,20,Maine,0.183083728,0.458990633,0.655124605,0.373689741
1975,21,Maryland,0.182227403,0.462881446,0.662997544,0.367486656
1975,22,Massachusetts,0.189869583,0.476140857,0.680824757,0.392384827
1975,23,Michigan,0.175510779,0.455742061,0.649718821,0.356811345
1975,24,Minnesota,0.178322971,0.472037971,0.675837278,0.369724125
1975,25,Mississippi,0.170325726,0.476533115,0.674175501,0.363253742
1975,26,Missouri,0.189008906,0.488403082,0.700575411,0.397775173
1975,27,Montana,0.181675211,0.510030687,0.726205587,0.37449041
1975,28,Nebraska,0.170375735,0.501776516,0.708565116,0.370916903
1975,29,Nevada,0.181738436,0.495057702,0.701388776,0.40591833
1975,30,New Hampshire,0.183308497,0.456617206,0.646679997,0.369677037
1975,31,New Jersey,0.193755135,0.469884664,0.671306252,0.399617106
1975,32,New Mexico,0.197925523,0.517256379,0.740427971,0.408531725
1975,33,New York,0.174763352,0.46700713,0.660009146,0.387714565
1975,34,North Carolina,0.18299143,0.460744172,0.657166302,0.378352374
1975,35,North Dakota,0.181554899,0.497430444,0.704041123,0.386967063
1975,36,Ohio,0.173840359,0.445594519,0.62774688,0.360340208
1975,37,Oklahoma,0.181154341,0.494859606,0.699144065,0.395806849
1975,38,Oregon,0.176917464,0.477771699,0.682937622,0.365498424
1975,39,Pennsylvania,0.173540533,0.451856613,0.64042604,0.363613576
1975,40,Rhode Island,0.195658505,0.47300002,0.675673604,0.405211061
1975,41,South Carolina,0.168770313,0.454963177,0.643950343,0.346376389
1975,42,South Dakota,0.171771824,0.515358508,0.72557348,0.377010107
1975,43,Tennessee,0.169619948,0.465494871,0.658622622,0.368053555
1975,44,Texas,0.187790424,0.502551436,0.710738719,0.427399844
1975,45,Utah,0.180501044,0.472027868,0.677044034,0.373451889
1975,46,Vermont,0.161380783,0.458887786,0.643439949,0.332998008
1975,47,Virginia,0.181591451,0.471299469,0.673877299,0.375125945
1975,48,Washington,0.170721814,0.46001035,0.656388521,0.351778179
1975,49,West Virginia,0.166769415,0.428772032,0.606791735,0.351224214
1975,50,Wisconsin,0.171140641,0.455873251,0.654188156,0.348322004
1975,51,Wyoming,0.176046282,0.498609394,0.698006511,0.390340149
1976,0,United States,0.191212147,0.475875378,0.678381503,0.404509246
1976,1,Alabama,0.179657012,0.464211166,0.659872293,0.381583363
1976,2,Alaska,0.176452711,0.463868946,0.681170225,0.341752291
1976,3,Arizona,0.197589442,0.502094388,0.721650898,0.410189509
1976,4,Arkansas,0.191346437,0.480481267,0.691001773,0.410341769
1976,5,California,0.197533697,0.483461231,0.694013357,0.421578109
1976,6,Colorado,0.190235272,0.476084054,0.681242406,0.392358184
1976,7,Connecticut,0.201391116,0.488775194,0.695043504,0.437539279
1976,8,Delaware,0.202323869,0.480560035,0.686014414,0.440101534
1976,9,District of Columbia,0.197557807,0.482636452,0.684826195,0.432793379
1976,10,Florida,0.191692844,0.494342387,0.696534574,0.426600099
1976,11,Georgia,0.183972061,0.476606816,0.679881811,0.384051025
1976,12,Hawaii,0.203667015,0.491181016,0.713809788,0.413785189
1976,13,Idaho,0.163432896,0.476184398,0.673457742,0.338248074
1976,14,Illinois,0.185454234,0.465706825,0.660657644,0.388855219
1976,15,Indiana,0.182040453,0.455051273,0.649317205,0.368598878
1976,16,Iowa,0.185616642,0.469825923,0.667923927,0.375163019
1976,17,Kansas,0.187382683,0.477071613,0.678287446,0.39270559
1976,18,Kentucky,0.184449047,0.465414047,0.669101655,0.391995132
1976,19,Louisiana,0.188906476,0.473105282,0.677695453,0.403989792
1976,20,Maine,0.186958909,0.464181304,0.659848452,0.380300581
1976,21,Maryland,0.192230359,0.471858233,0.675266504,0.387588352
1976,22,Massachusetts,0.189617515,0.473151416,0.675904155,0.39521724
1976,23,Michigan,0.188228935,0.465958238,0.668374062,0.382445008
1976,24,Minnesota,0.193062142,0.477059096,0.68382591,0.402108282
1976,25,Mississippi,0.190656796,0.484556407,0.691629231,0.400693893
1976,26,Missouri,0.186142921,0.472353309,0.674473345,0.390100449
1976,27,Montana,0.189016894,0.506185532,0.724345803,0.386984617
1976,28,Nebraska,0.174869373,0.501728177,0.712606966,0.370565355
1976,29,Nevada,0.194284126,0.476514369,0.674712837,0.429067791
1976,30,New Hampshire,0.173614323,0.445030868,0.631891429,0.351347625
1976,31,New Jersey,0.190472275,0.4678967,0.667308331,0.393276095
1976,32,New Mexico,0.199728966,0.501319647,0.716066182,0.410342485
1976,33,New York,0.18792811,0.469531357,0.663534045,0.412348479
1976,34,North Carolina,0.192672044,0.477175832,0.686629295,0.401429176
1976,35,North Dakota,0.182249516,0.514581501,0.73397398,0.382061422
1976,36,Ohio,0.180611983,0.45085308,0.637931943,0.371476352
1976,37,Oklahoma,0.189442337,0.487113267,0.691922128,0.416844815
1976,38,Oregon,0.18270199,0.466016591,0.669263959,0.374190152
1976,39,Pennsylvania,0.178319365,0.454052001,0.646046877,0.372377217
1976,40,Rhode Island,0.181519806,0.457936496,0.651991487,0.380987763
1976,41,South Carolina,0.171986505,0.448057532,0.640289962,0.354620188
1976,42,South Dakota,0.156192824,0.507278502,0.698015034,0.329917431
1976,43,Tennessee,0.185934946,0.468179852,0.668244362,0.398799121
1976,44,Texas,0.205249235,0.501652956,0.711820781,0.472012371
1976,45,Utah,0.181776643,0.458649963,0.659889579,0.367872506
1976,46,Vermont,0.19338493,0.479132771,0.691312253,0.392630488
1976,47,Virginia,0.189052105,0.469755441,0.673775792,0.3868846
1976,48,Washington,0.186776757,0.468993694,0.673269451,0.378627568
1976,49,West Virginia,0.173626184,0.441259921,0.630106211,0.362364233
1976,50,Wisconsin,0.191184565,0.466735929,0.671960592,0.382246584
1976,51,Wyoming,0.183316857,0.47072202,0.665257275,0.37848419
1977,0,United States,0.193059847,0.47729221,0.681337595,0.408939272
1977,1,Alabama,0.190342307,0.478943795,0.686803102,0.402115583
1977,2,Alaska,0.205705866,0.491322488,0.717486382,0.398548067
1977,3,Arizona,0.169045687,0.479580671,0.679993749,0.357817024
1977,4,Arkansas,0.174039572,0.479317397,0.676973641,0.381614
1977,5,California,0.205241576,0.491791695,0.705010474,0.439422578
1977,6,Colorado,0.196841523,0.489236921,0.699853003,0.408350587
1977,7,Connecticut,0.194383144,0.478019893,0.677941263,0.427100003
1977,8,Delaware,0.181294084,0.46036154,0.663361073,0.411714941
1977,9,District of Columbia,0.218651965,0.501691222,0.706527591,0.483475685
1977,10,Florida,0.183159783,0.480007827,0.683188736,0.41718322
1977,11,Georgia,0.180125415,0.478026867,0.686147213,0.37890172
1977,12,Hawaii,0.178293496,0.470340848,0.679542899,0.374282479
1977,13,Idaho,0.183914751,0.508038342,0.719091594,0.376302361
1977,14,Illinois,0.190387353,0.469122142,0.667055845,0.398492426
1977,15,Indiana,0.185791537,0.461524814,0.660984635,0.374206215
1977,16,Iowa,0.18959187,0.476557761,0.68372184,0.383202434
1977,17,Kansas,0.177078068,0.482436091,0.68027842,0.381771326
1977,18,Kentucky,0.178590596,0.457079798,0.653444827,0.37987265
1977,19,Louisiana,0.199992895,0.489840537,0.697637737,0.429256231
1977,20,Maine,0.199563593,0.49169296,0.719512701,0.415432304
1977,21,Maryland,0.190919772,0.472030312,0.679271102,0.385760784
1977,22,Massachusetts,0.185032472,0.466727287,0.666844249,0.384911329
1977,23,Michigan,0.191336393,0.464026541,0.664013267,0.385763079
1977,24,Minnesota,0.194922358,0.480891377,0.689461887,0.402568907
1977,25,Mississippi,0.203032404,0.497177958,0.716305435,0.426030129
1977,26,Missouri,0.191847607,0.476664841,0.689680398,0.407545775
1977,27,Montana,0.185014382,0.513588548,0.728877604,0.378966838
1977,28,Nebraska,0.177301824,0.486234814,0.691426754,0.370821327
1977,29,Nevada,0.226284295,0.517472446,0.742438912,0.519215107
1977,30,New Hampshire,0.192484125,0.468583494,0.67171222,0.386711895
1977,31,New Jersey,0.190108016,0.464369208,0.660671055,0.394145906
1977,32,New Mexico,0.204101011,0.500622809,0.715548992,0.42178753
1977,33,New York,0.190272212,0.472989708,0.672384739,0.42111513
1977,34,North Carolina,0.178043813,0.455655575,0.652848899,0.374090075
1977,35,North Dakota,0.224902332,0.536485791,0.772322059,0.454902709
1977,36,Ohio,0.172531068,0.44064042,0.626254618,0.356812418
1977,37,Oklahoma,0.192352444,0.498095691,0.708331943,0.422405005
1977,38,Oregon,0.177070707,0.458950698,0.658631802,0.376555771
1977,39,Pennsylvania,0.179127797,0.450381726,0.639856219,0.372664064
1977,40,Rhode Island,0.191387251,0.47112453,0.683541119,0.407540292
1977,41,South Carolina,0.183417037,0.461055249,0.657693505,0.375406951
1977,42,South Dakota,0.186799243,0.577089965,0.820345163,0.404999584
1977,43,Tennessee,0.200483575,0.489065737,0.700726509,0.422134221
1977,44,Texas,0.212458864,0.503498554,0.715230942,0.47537452
1977,45,Utah,0.180278316,0.459789217,0.6585657,0.370646328
1977,46,Vermont,0.179791972,0.460985243,0.663161278,0.365299761
1977,47,Virginia,0.17931962,0.456987262,0.657702684,0.368131042
1977,48,Washington,0.188054502,0.468457907,0.672729015,0.380719751
1977,49,West Virginia,0.178158537,0.447759509,0.631491661,0.365211815
1977,50,Wisconsin,0.193017751,0.476135999,0.68433249,0.386939228
1977,51,Wyoming,0.185294777,0.49537316,0.70335412,0.384750813
1978,0,United States,0.193592727,0.477857888,0.684091806,0.410934836
1978,1,Alabama,0.171611816,0.459341884,0.660842955,0.359704792
1978,2,Alaska,0.208337486,0.494370073,0.725108325,0.40578258
1978,3,Arizona,0.200814188,0.499013692,0.714155018,0.41953513
1978,4,Arkansas,0.180633575,0.481965065,0.683148742,0.384215564
1978,5,California,0.198730186,0.487678915,0.699500859,0.430447012
1978,6,Colorado,0.196898907,0.493216544,0.711126983,0.410463363
1978,7,Connecticut,0.197488353,0.478892863,0.682223856,0.432010919
1978,8,Delaware,0.212706134,0.496342212,0.719185233,0.473543286
1978,9,District of Columbia,0.218665555,0.511083305,0.722026169,0.503520191
1978,10,Florida,0.192896917,0.490834624,0.700590432,0.439863235
1978,11,Georgia,0.182562545,0.485385895,0.69079268,0.381401509
1978,12,Hawaii,0.190394789,0.477761328,0.697717667,0.395634443
1978,13,Idaho,0.194636598,0.486054927,0.698036075,0.395785064
1978,14,Illinois,0.190850407,0.471181631,0.674732804,0.400914133
1978,15,Indiana,0.188295826,0.464673728,0.669902146,0.381217569
1978,16,Iowa,0.176985294,0.45600611,0.652340829,0.357777089
1978,17,Kansas,0.172867283,0.490868568,0.699013531,0.371019542
1978,18,Kentucky,0.185876906,0.466827065,0.668607593,0.388493836
1978,19,Louisiana,0.206155509,0.490301132,0.704924583,0.439186245
1978,20,Maine,0.185654357,0.468684286,0.669880092,0.38395825
1978,21,Maryland,0.181182966,0.458442003,0.657176495,0.371602505
1978,22,Massachusetts,0.194516048,0.473280609,0.680332065,0.407356292
1978,23,Michigan,0.187057346,0.46143952,0.663210392,0.383532017
1978,24,Minnesota,0.202566147,0.481855363,0.697212994,0.41619429
1978,25,Mississippi,0.187481299,0.478041589,0.68105638,0.389165878
1978,26,Missouri,0.191729024,0.470662385,0.675929427,0.409298897
1978,27,Montana,0.197313666,0.513872027,0.738367796,0.395132095
1978,28,Nebraska,0.174232513,0.482377827,0.687086046,0.369972438
1978,29,Nevada,0.211662933,0.503231287,0.716437638,0.494005829
1978,30,New Hampshire,0.1692954,0.444733322,0.637334585,0.352059603
1978,31,New Jersey,0.199162036,0.475628525,0.679947138,0.411343902
1978,32,New Mexico,0.16596444,0.459908962,0.66317898,0.352094322
1978,33,New York,0.194086954,0.477578253,0.681567788,0.430743337
1978,34,North Carolina,0.186170727,0.463147938,0.663046181,0.383862168
1978,35,North Dakota,0.173228949,0.491400212,0.699873984,0.354486316
1978,36,Ohio,0.176042691,0.447080553,0.635856211,0.362066627
1978,37,Oklahoma,0.185325131,0.4734703,0.672316134,0.394867599
1978,38,Oregon,0.198144987,0.480400026,0.69304955,0.409915805
1978,39,Pennsylvania,0.18259272,0.455705911,0.648636162,0.380133569
1978,40,Rhode Island,0.192528367,0.465958953,0.663224578,0.400686115
1978,41,South Carolina,0.182912275,0.465950191,0.673177183,0.374499947
1978,42,South Dakota,0.172028437,0.517615676,0.737226069,0.366255522
1978,43,Tennessee,0.193964601,0.478796989,0.689548433,0.412165195
1978,44,Texas,0.210148036,0.510296643,0.731748402,0.469391108
1978,45,Utah,0.176934674,0.459121913,0.655856848,0.365789711
1978,46,Vermont,0.163104966,0.446530104,0.646308303,0.339575708
1978,47,Virginia,0.175311968,0.455862194,0.657721102,0.365174532
1978,48,Washington,0.195337936,0.479650855,0.687366605,0.398528039
1978,49,West Virginia,0.164265513,0.438973844,0.626399875,0.34047237
1978,50,Wisconsin,0.187649593,0.458959043,0.663223803,0.376932085
1978,51,Wyoming,0.184657186,0.485492736,0.696488261,0.395014882
1979,0,United States,0.191155747,0.482021272,0.684960306,0.418846518
1979,1,Alabama,0.188351795,0.483021289,0.687858582,0.395480603
1979,2,Alaska,0.187488556,0.488133788,0.709412694,0.372846454
1979,3,Arizona,0.192480624,0.497731328,0.708676636,0.416705102
1979,4,Arkansas,0.192196995,0.494394779,0.699865282,0.41147694
1979,5,California,0.200769931,0.494935781,0.70336616,0.459030956
1979,6,Colorado,0.192138344,0.494525135,0.701475263,0.411556095
1979,7,Connecticut,0.200840563,0.484992474,0.688022614,0.450676203
1979,8,Delaware,0.197025478,0.479818612,0.682558775,0.441681862
1979,9,District of Columbia,0.208714843,0.498838603,0.707973599,0.493928134
1979,10,Florida,0.205473587,0.502619743,0.710098326,0.481115669
1979,11,Georgia,0.184122518,0.483301312,0.691191077,0.401144207
1979,12,Hawaii,0.195987597,0.496130943,0.717490017,0.41694501
1979,13,Idaho,0.178657293,0.488172591,0.682989299,0.367782474
1979,14,Illinois,0.187623143,0.471846461,0.672089517,0.404312819
1979,15,Indiana,0.181210756,0.470315695,0.669448674,0.373710155
1979,16,Iowa,0.177433267,0.477548122,0.673861444,0.365698963
1979,17,Kansas,0.179416165,0.477647126,0.67772162,0.38968721
1979,18,Kentucky,0.179847583,0.472233653,0.67153573,0.382468253
1979,19,Louisiana,0.193590388,0.488935143,0.69839108,0.423787594
1979,20,Maine,0.179422423,0.459266692,0.656589329,0.374257296
1979,21,Maryland,0.192964435,0.480101973,0.688111126,0.406350344
1979,22,Massachusetts,0.188656867,0.475235671,0.678401768,0.402083397
1979,23,Michigan,0.179652959,0.46128884,0.660035789,0.374292701
1979,24,Minnesota,0.195055544,0.483844787,0.688821614,0.418339908
1979,25,Mississippi,0.187200025,0.481137067,0.688892663,0.402557939
1979,26,Missouri,0.185381666,0.473173082,0.675296605,0.395873666
1979,27,Montana,0.185295582,0.507782161,0.712040007,0.390767992
1979,28,Nebraska,0.187546417,0.495852679,0.698563874,0.399408609
1979,29,Nevada,0.199956641,0.493285,0.694948792,0.495150626
1979,30,New Hampshire,0.176651657,0.464001328,0.660347581,0.381191194
1979,31,New Jersey,0.190091133,0.473723173,0.678451002,0.407773703
1979,32,New Mexico,0.198612973,0.507985592,0.724755287,0.42741251
1979,33,New York,0.197083488,0.482165337,0.681559026,0.449413329
1979,34,North Carolina,0.178949073,0.468169749,0.666399479,0.384934604
1979,35,North Dakota,0.181958675,0.507278085,0.706307054,0.376537442
1979,36,Ohio,0.170160607,0.448394328,0.633539557,0.361662507
1979,37,Oklahoma,0.194112986,0.487228662,0.687869132,0.428311706
1979,38,Oregon,0.185854793,0.478271663,0.68234235,0.390990674
1979,39,Pennsylvania,0.177778214,0.460445791,0.653532445,0.377637625
1979,40,Rhode Island,0.184162498,0.468086541,0.66346103,0.396400034
1979,41,South Carolina,0.173179567,0.464888304,0.661427855,0.364858449
1979,42,South Dakota,0.191073835,0.531363487,0.742919505,0.402665347
1979,43,Tennessee,0.187612087,0.481809944,0.68511802,0.40183714
1979,44,Texas,0.209577113,0.504975736,0.714672148,0.492604554
1979,45,Utah,0.181693137,0.471372157,0.672661066,0.377236903
1979,46,Vermont,0.167404532,0.460392535,0.648777366,0.347030342
1979,47,Virginia,0.183831304,0.473412275,0.677342772,0.385439783
1979,48,Washington,0.183125094,0.467088968,0.668190777,0.386279672
1979,49,West Virginia,0.169134885,0.446326941,0.638347805,0.34856987
1979,50,Wisconsin,0.180114001,0.462016165,0.663049877,0.370483607
1979,51,Wyoming,0.187792912,0.491752177,0.689605713,0.415338784
1980,0,United States,0.194984332,0.488408506,0.695332885,0.425710917
1980,1,Alabama,0.186776757,0.481605977,0.690158606,0.397919953
1980,2,Alaska,0.211070225,0.508730173,0.742831349,0.411709011
1980,3,Arizona,0.185241163,0.484416753,0.688733399,0.394529015
1980,4,Arkansas,0.182544902,0.490917981,0.691518307,0.392170191
1980,5,California,0.200867087,0.499167383,0.710397005,0.447180212
1980,6,Colorado,0.195797741,0.500441909,0.711974919,0.424381167
1980,7,Connecticut,0.215757638,0.500998497,0.708565593,0.486624241
1980,8,Delaware,0.203009516,0.485841155,0.694006503,0.45464626
1980,9,District of Columbia,0.211998314,0.501686037,0.70494628,0.504489183
1980,10,Florida,0.208957151,0.506225705,0.718692541,0.484063327
1980,11,Georgia,0.187699378,0.489101768,0.697605371,0.399656832
1980,12,Hawaii,0.197700247,0.494487524,0.714906275,0.416747898
1980,13,Idaho,0.176008195,0.48030895,0.679658115,0.373539567
1980,14,Illinois,0.191205963,0.480322868,0.681879163,0.407155842
1980,15,Indiana,0.18096973,0.472934812,0.675643146,0.371423602
1980,16,Iowa,0.184437364,0.483034551,0.686948061,0.378144652
1980,17,Kansas,0.195824564,0.491612077,0.695901334,0.429450005
1980,18,Kentucky,0.185855106,0.48629421,0.691411138,0.396924853
1980,19,Louisiana,0.202491924,0.505125284,0.714675546,0.445006073
1980,20,Maine,0.180046916,0.470386744,0.667718947,0.375491053
1980,21,Maryland,0.193825498,0.487981141,0.701560795,0.404244661
1980,22,Massachusetts,0.195829779,0.480201453,0.683985174,0.419923663
1980,23,Michigan,0.189122215,0.474912375,0.681447506,0.392658919
1980,24,Minnesota,0.196923152,0.486270577,0.694636166,0.417209715
1980,25,Mississippi,0.198498592,0.506691635,0.721574903,0.424003601
1980,26,Missouri,0.191043124,0.485187799,0.691563904,0.408553004
1980,27,Montana,0.184272215,0.495456159,0.703932941,0.38024044
1980,28,Nebraska,0.189507723,0.506237686,0.710524023,0.39936915
1980,29,Nevada,0.196149796,0.493799269,0.701384008,0.473139644
1980,30,New Hampshire,0.174441814,0.45333752,0.646450162,0.371320248
1980,31,New Jersey,0.194002554,0.479760468,0.68739897,0.421448976
1980,32,New Mexico,0.195757389,0.506997168,0.719987452,0.420047939
